Text Inputs : Specimen label,"S1.104M_WoLS"
Notes : Specimen note 1,"Sheep, Medial, Without LS. SS316 indenter. 
Issues with PID - had to abort the test."

Time,Extension,Load,True stress
(sec),(mm),(N),(MPa)
528.01600,-61.52678,-3.53407,0.49173
528.01681,-61.52678,-3.53401,0.49172
528.01775,-61.52678,-3.53420,0.49175
528.02475,-61.52678,-3.53452,0.49179
528.02575,-61.52678,-3.53475,0.49183
528.03200,-61.52678,-3.53482,0.49184
528.03275,-61.52678,-3.53472,0.49182
528.03381,-61.52678,-3.53478,0.49183
528.04075,-61.52678,-3.53396,0.49172
528.04181,-61.52678,-3.53400,0.49172
528.04800,-61.52678,-3.53354,0.49166
528.04875,-61.52678,-3.53354,0.49166
528.04981,-61.52678,-3.53375,0.49169
528.05675,-61.52678,-3.53392,0.49171
528.05781,-61.52678,-3.53406,0.49173
528.06394,-61.52678,-3.53392,0.49171
528.06475,-61.52678,-3.53382,0.49170
528.06581,-61.52678,-3.53393,0.49171
528.07281,-61.52678,-3.53409,0.49173
528.07381,-61.52678,-3.53431,0.49177
528.08000,-61.52678,-3.53457,0.49180
528.08081,-61.52678,-3.53455,0.49180
528.08181,-61.52678,-3.53470,0.49182
528.08881,-61.52678,-3.53462,0.49181
528.09275,-61.52679,-3.53493,0.49185
528.09600,-61.52678,-3.53476,0.49183
528.09681,-61.52678,-3.53471,0.49182
528.10075,-61.52679,-3.53470,0.49182
528.10481,-61.52678,-3.53428,0.49176
528.10875,-61.52679,-3.53421,0.49175
528.11200,-61.52678,-3.53406,0.49173
528.11281,-61.52678,-3.53400,0.49172
528.11675,-61.52679,-3.53434,0.49177
528.12081,-61.52678,-3.53435,0.49177
528.12481,-61.52679,-3.53473,0.49182
528.12800,-61.52678,-3.53486,0.49184
528.12881,-61.52678,-3.53483,0.49184
528.13281,-61.52679,-3.53490,0.49185
528.13675,-61.52678,-3.53475,0.49183
528.14081,-61.52679,-3.53499,0.49186
528.14400,-61.52678,-3.53492,0.49185
528.14475,-61.52678,-3.53490,0.49185
528.14881,-61.52678,-3.53485,0.49184
528.15275,-61.52678,-3.53470,0.49182
528.15681,-61.52679,-3.53454,0.49180
528.16000,-61.52680,-3.53429,0.49176
528.16075,-61.52680,-3.53417,0.49175
528.16481,-61.52681,-3.53417,0.49175
528.16875,-61.52682,-3.53429,0.49176
528.17281,-61.52682,-3.53450,0.49179
528.17594,-61.52682,-3.53455,0.49180
528.17675,-61.52682,-3.53452,0.49179
528.18081,-61.52682,-3.53455,0.49180
528.18481,-61.52681,-3.53427,0.49176
528.18881,-61.52681,-3.53416,0.49174
528.19200,-61.52681,-3.53399,0.49172
528.19281,-61.52681,-3.53399,0.49172
528.19475,-61.52681,-3.53417,0.49175
528.20081,-61.52681,-3.53406,0.49173
528.20275,-61.52681,-3.53439,0.49178
528.20800,-61.52680,-3.53491,0.49185
528.20881,-61.52680,-3.53493,0.49185
528.21081,-61.52679,-3.53515,0.49188
528.21275,-61.52678,-3.53502,0.49186
528.21481,-61.52676,-3.53470,0.49182
528.21681,-61.52676,-3.53465,0.49181
528.21881,-61.52676,-3.53465,0.49181
528.22400,-61.52676,-3.53376,0.49169
528.22481,-61.52676,-3.53356,0.49166
528.22681,-61.52678,-3.53341,0.49164
528.23281,-61.52681,-3.53324,0.49162
528.23481,-61.52682,-3.53358,0.49166
528.24000,-61.52685,-3.53382,0.49170
528.24081,-61.52685,-3.53387,0.49170
528.24281,-61.52685,-3.53409,0.49173
528.24875,-61.52685,-3.53412,0.49174
528.25081,-61.52685,-3.53438,0.49177
528.25600,-61.52685,-3.53459,0.49180
528.25675,-61.52685,-3.53460,0.49181
528.25881,-61.52685,-3.53487,0.49184
528.26475,-61.52685,-3.53468,0.49182
528.26681,-61.52685,-3.53480,0.49183
528.27200,-61.52685,-3.53470,0.49182
528.27275,-61.52685,-3.53467,0.49181
528.27475,-61.52685,-3.53473,0.49182
528.28075,-61.52685,-3.53421,0.49175
528.28275,-61.52686,-3.53400,0.49172
528.28794,-61.52689,-3.53332,0.49163
528.28875,-61.52690,-3.53332,0.49163
528.29075,-61.52691,-3.53343,0.49164
528.29681,-61.52693,-3.53352,0.49165
528.29875,-61.52693,-3.53372,0.49168
528.30400,-61.52691,-3.53406,0.49173
528.32000,-61.52684,-3.53566,0.49195
528.33600,-61.52681,-3.53572,0.49196
528.35200,-61.52676,-3.53512,0.49188
528.36800,-61.52676,-3.53569,0.49196
528.38400,-61.52676,-3.53521,0.49189
528.39994,-61.52676,-3.53563,0.49195
528.41600,-61.52676,-3.53476,0.49183
528.41875,-61.52677,-3.53503,0.49187
528.41981,-61.52677,-3.53493,0.49185
528.43081,-61.52676,-3.53375,0.49169
528.43175,-61.52676,-3.53384,0.49170
528.43200,-61.52676,-3.53384,0.49170
528.43881,-61.52676,-3.53404,0.49173
528.43975,-61.52676,-3.53431,0.49176
528.44281,-61.52677,-3.53452,0.49179
528.44381,-61.52677,-3.53440,0.49178
528.44800,-61.52676,-3.53446,0.49179
528.45475,-61.52676,-3.53431,0.49177
528.45581,-61.52676,-3.53453,0.49180
528.45881,-61.52677,-3.53493,0.49185
528.45975,-61.52677,-3.53481,0.49184
528.46400,-61.52676,-3.53465,0.49181
528.47075,-61.52676,-3.53429,0.49176
528.47181,-61.52676,-3.53444,0.49178
528.47481,-61.52677,-3.53458,0.49180
528.47575,-61.52677,-3.53446,0.49179
528.47875,-61.52676,-3.53420,0.49175
528.47981,-61.52676,-3.53426,0.49176
528.48000,-61.52676,-3.53426,0.49176
528.48281,-61.52677,-3.53416,0.49174
528.48375,-61.52677,-3.53396,0.49172
528.48681,-61.52676,-3.53390,0.49171
528.48781,-61.52676,-3.53407,0.49173
528.49081,-61.52677,-3.53412,0.49174
528.49175,-61.52677,-3.53399,0.49172
528.49481,-61.52676,-3.53395,0.49171
528.49581,-61.52676,-3.53403,0.49173
528.49600,-61.52676,-3.53403,0.49173
528.49875,-61.52677,-3.53390,0.49171
528.49981,-61.52677,-3.53370,0.49168
528.50281,-61.52676,-3.53333,0.49163
528.50381,-61.52676,-3.53336,0.49163
528.50675,-61.52678,-3.53323,0.49161
528.50781,-61.52678,-3.53305,0.49159
528.51081,-61.52680,-3.53307,0.49159
528.51175,-61.52680,-3.53324,0.49162
528.51194,-61.52680,-3.53324,0.49162
528.51475,-61.52682,-3.53336,0.49163
528.51581,-61.52683,-3.53331,0.49162
528.51881,-61.52684,-3.53356,0.49166
528.51975,-61.52685,-3.53370,0.49168
528.52275,-61.52686,-3.53359,0.49166
528.52381,-61.52686,-3.53338,0.49163
528.52681,-61.52686,-3.53305,0.49159
528.52800,-61.52686,-3.53315,0.49160
528.53075,-61.52687,-3.53346,0.49165
528.53481,-61.52688,-3.53411,0.49174
528.53575,-61.52688,-3.53443,0.49178
528.53875,-61.52688,-3.53483,0.49184
528.54281,-61.52684,-3.53502,0.49186
528.54400,-61.52684,-3.53512,0.49188
528.54681,-61.52683,-3.53521,0.49189
528.55075,-61.52682,-3.53515,0.49188
528.55481,-61.52683,-3.53550,0.49193
528.55875,-61.52682,-3.53579,0.49197
528.56000,-61.52682,-3.53593,0.49199
528.56281,-61.52682,-3.53572,0.49196
528.56475,-61.52682,-3.53541,0.49192
528.57081,-61.52683,-3.53482,0.49184
528.57281,-61.52684,-3.53453,0.49179
528.57475,-61.52684,-3.53453,0.49180
528.57600,-61.52684,-3.53464,0.49181
528.57681,-61.52684,-3.53477,0.49183
528.57881,-61.52684,-3.53476,0.49183
528.58081,-61.52684,-3.53454,0.49180
528.58681,-61.52684,-3.53423,0.49175
528.58881,-61.52684,-3.53407,0.49173
528.59200,-61.52684,-3.53440,0.49178
528.59481,-61.52684,-3.53457,0.49180
528.59681,-61.52684,-3.53450,0.49179
528.60281,-61.52681,-3.53430,0.49176
528.60481,-61.52681,-3.53402,0.49172
528.60800,-61.52681,-3.53419,0.49175
528.61075,-61.52681,-3.53414,0.49174
528.61281,-61.52681,-3.53407,0.49173
528.61875,-61.52681,-3.53406,0.49173
528.62081,-61.52681,-3.53390,0.49171
528.62394,-61.52681,-3.53399,0.49172
528.62675,-61.52681,-3.53402,0.49172
528.62881,-61.52681,-3.53396,0.49172
528.63475,-61.52681,-3.53434,0.49177
528.63675,-61.52681,-3.53420,0.49175
528.64000,-61.52681,-3.53432,0.49177
528.64275,-61.52681,-3.53410,0.49174
528.64475,-61.52681,-3.53382,0.49170
528.65600,-61.52687,-3.53457,0.49180
528.65881,-61.52687,-3.53490,0.49185
528.66075,-61.52687,-3.53509,0.49187
528.66681,-61.52687,-3.53543,0.49192
528.66875,-61.52687,-3.53538,0.49191
528.67200,-61.52687,-3.53553,0.49193
528.67481,-61.52687,-3.53545,0.49192
528.67675,-61.52687,-3.53526,0.49190
528.68800,-61.52688,-3.53483,0.49184
528.70400,-61.52685,-3.53398,0.49172
528.72000,-61.52687,-3.53535,0.49191
528.72075,-61.52686,-3.53553,0.49193
528.72181,-61.52686,-3.53544,0.49192
528.73594,-61.52684,-3.53476,0.49183
528.73681,-61.52684,-3.53488,0.49184
528.73781,-61.52684,-3.53482,0.49184
528.74481,-61.52684,-3.53504,0.49187
528.74581,-61.52684,-3.53487,0.49184
528.75200,-61.52684,-3.53459,0.49180
528.75281,-61.52684,-3.53460,0.49181
528.75381,-61.52684,-3.53438,0.49177
528.76081,-61.52684,-3.53421,0.49175
528.76175,-61.52684,-3.53402,0.49172
528.76800,-61.52684,-3.53355,0.49166
528.76881,-61.52684,-3.53361,0.49167
528.76975,-61.52684,-3.53349,0.49165
528.77681,-61.52684,-3.53404,0.49173
528.77775,-61.52684,-3.53396,0.49172
528.78400,-61.52684,-3.53420,0.49175
528.78481,-61.52684,-3.53426,0.49176
528.78575,-61.52684,-3.53415,0.49174
528.79281,-61.52684,-3.53440,0.49178
528.79375,-61.52684,-3.53432,0.49177
528.80000,-61.52684,-3.53451,0.49179
528.80075,-61.52684,-3.53459,0.49180
528.80175,-61.52684,-3.53447,0.49179
528.80875,-61.52684,-3.53471,0.49182
528.81281,-61.52684,-3.53454,0.49180
528.81600,-61.52684,-3.53458,0.49180
528.81675,-61.52684,-3.53467,0.49181
528.82081,-61.52684,-3.53451,0.49179
528.82475,-61.52684,-3.53441,0.49178
528.82881,-61.52684,-3.53380,0.49169
528.83200,-61.52684,-3.53370,0.49168
528.83275,-61.52684,-3.53378,0.49169
528.83381,-61.52684,-3.53373,0.49168
528.84075,-61.52684,-3.53436,0.49177
528.84481,-61.52684,-3.53439,0.49178
528.84794,-61.52684,-3.53472,0.49182
528.84881,-61.52684,-3.53482,0.49183
528.85281,-61.52684,-3.53472,0.49182
528.85681,-61.52684,-3.53484,0.49184
528.86075,-61.52684,-3.53479,0.49183
528.86400,-61.52684,-3.53484,0.49184
528.86481,-61.52684,-3.53491,0.49185
528.86875,-61.52684,-3.53476,0.49183
528.87281,-61.52684,-3.53495,0.49185
528.87675,-61.52684,-3.53497,0.49186
528.88000,-61.52684,-3.53496,0.49185
528.88081,-61.52684,-3.53487,0.49184
528.88475,-61.52684,-3.53422,0.49175
528.88881,-61.52685,-3.53387,0.49170
528.89275,-61.52687,-3.53372,0.49168
528.89600,-61.52689,-3.53416,0.49174
528.89681,-61.52689,-3.53432,0.49177
528.90075,-61.52688,-3.53466,0.49181
528.90481,-61.52688,-3.53475,0.49182
528.90881,-61.52688,-3.53448,0.49179
528.91200,-61.52688,-3.53418,0.49175
528.91275,-61.52689,-3.53414,0.49174
528.91481,-61.52690,-3.53391,0.49171
528.91575,-61.52690,-3.53400,0.49172
528.91681,-61.52690,-3.53395,0.49171
528.92075,-61.52690,-3.53411,0.49174
528.92481,-61.52689,-3.53439,0.49177
528.92800,-61.52689,-3.53469,0.49182
528.92875,-61.52689,-3.53474,0.49182
528.93281,-61.52688,-3.53480,0.49183
528.93675,-61.52687,-3.53497,0.49186
528.94081,-61.52687,-3.53503,0.49186
528.94400,-61.52687,-3.53507,0.49187
528.94475,-61.52687,-3.53501,0.49186
528.94675,-61.52687,-3.53463,0.49181
528.94781,-61.52687,-3.53467,0.49181
528.94881,-61.52687,-3.53458,0.49180
528.95275,-61.52687,-3.53406,0.49173
528.95475,-61.52687,-3.53362,0.49167
528.95581,-61.52687,-3.53363,0.49167
528.95681,-61.52688,-3.53347,0.49165
528.95994,-61.52689,-3.53314,0.49160
528.96081,-61.52690,-3.53311,0.49160
528.96275,-61.52691,-3.53298,0.49158
528.96381,-61.52692,-3.53313,0.49160
528.96481,-61.52693,-3.53314,0.49160
528.96881,-61.52695,-3.53337,0.49163
528.97075,-61.52695,-3.53331,0.49162
528.97181,-61.52695,-3.53352,0.49165
528.97275,-61.52695,-3.53360,0.49166
528.97600,-61.52695,-3.53382,0.49170
528.97681,-61.52695,-3.53386,0.49170
528.97875,-61.52695,-3.53383,0.49170
528.97981,-61.52695,-3.53401,0.49172
528.98075,-61.52695,-3.53403,0.49172
528.98481,-61.52695,-3.53404,0.49172
528.98681,-61.52695,-3.53391,0.49171
528.98781,-61.52695,-3.53401,0.49172
528.98875,-61.52695,-3.53397,0.49172
528.99200,-61.52697,-3.53400,0.49172
528.99281,-61.52697,-3.53403,0.49172
528.99481,-61.52698,-3.53400,0.49172
528.99581,-61.52698,-3.53423,0.49175
528.99675,-61.52698,-3.53434,0.49177
529.00081,-61.52697,-3.53448,0.49179
529.00281,-61.52697,-3.53432,0.49176
529.00381,-61.52696,-3.53443,0.49178
529.00475,-61.52695,-3.53436,0.49177
529.00800,-61.52695,-3.53402,0.49172
529.00881,-61.52695,-3.53394,0.49171
529.01081,-61.52695,-3.53376,0.49169
529.01681,-61.52697,-3.53392,0.49171
529.01881,-61.52698,-3.53395,0.49171
529.01975,-61.52698,-3.53424,0.49175
529.02081,-61.52698,-3.53441,0.49178
529.02275,-61.52697,-3.53470,0.49182
529.02381,-61.52697,-3.53456,0.49180
529.02400,-61.52697,-3.53456,0.49180
529.02475,-61.52696,-3.53451,0.49179
529.02681,-61.52695,-3.53435,0.49177
529.02775,-61.52694,-3.53443,0.49178
529.02881,-61.52693,-3.53431,0.49176
529.03075,-61.52693,-3.53407,0.49173
529.03181,-61.52693,-3.53375,0.49169
529.03275,-61.52693,-3.53359,0.49166
529.03481,-61.52694,-3.53325,0.49162
529.04000,-61.52698,-3.53323,0.49161
529.04075,-61.52698,-3.53328,0.49162
529.04281,-61.52699,-3.53344,0.49164
529.04375,-61.52699,-3.53378,0.49169
529.04481,-61.52699,-3.53401,0.49172
529.04681,-61.52699,-3.53438,0.49177
529.05075,-61.52698,-3.53419,0.49175
529.05175,-61.52697,-3.53433,0.49176
529.05281,-61.52697,-3.53432,0.49176
529.05481,-61.52697,-3.53434,0.49177
529.05581,-61.52697,-3.53418,0.49174
529.05600,-61.52697,-3.53418,0.49174
529.05675,-61.52696,-3.53415,0.49174
529.05875,-61.52696,-3.53406,0.49173
529.05981,-61.52696,-3.53417,0.49174
529.06081,-61.52696,-3.53415,0.49174
529.06281,-61.52697,-3.53416,0.49174
529.06381,-61.52697,-3.53396,0.49171
529.06475,-61.52696,-3.53384,0.49170
529.06675,-61.52696,-3.53355,0.49166
529.07081,-61.52697,-3.53358,0.49166
529.07175,-61.52697,-3.53344,0.49164
529.07194,-61.52697,-3.53344,0.49164
529.07281,-61.52697,-3.53347,0.49165
529.07475,-61.52697,-3.53366,0.49167
529.07881,-61.52699,-3.53427,0.49176
529.08275,-61.52699,-3.53433,0.49177
529.08381,-61.52699,-3.53451,0.49179
529.08475,-61.52699,-3.53456,0.49180
529.08681,-61.52699,-3.53470,0.49182
529.08800,-61.52699,-3.53457,0.49180
529.09075,-61.52699,-3.53444,0.49178
529.09481,-61.52699,-3.53500,0.49186
529.09881,-61.52699,-3.53501,0.49186
529.09981,-61.52699,-3.53520,0.49189
529.10075,-61.52699,-3.53524,0.49189
529.10281,-61.52699,-3.53526,0.49189
529.10400,-61.52699,-3.53510,0.49187
529.10681,-61.52699,-3.53491,0.49185
529.11075,-61.52699,-3.53484,0.49184
529.11481,-61.52699,-3.53469,0.49182
529.11875,-61.52699,-3.53522,0.49189
529.12000,-61.52699,-3.53510,0.49187
529.12281,-61.52699,-3.53492,0.49185
529.12375,-61.52699,-3.53496,0.49185
529.12481,-61.52699,-3.53486,0.49184
529.12675,-61.52699,-3.53461,0.49180
529.13081,-61.52699,-3.53418,0.49174
529.13475,-61.52699,-3.53457,0.49180
529.13600,-61.52699,-3.53455,0.49180
529.13881,-61.52699,-3.53478,0.49183
529.13975,-61.52699,-3.53505,0.49187
529.14181,-61.52698,-3.53529,0.49190
529.14275,-61.52698,-3.53541,0.49192
529.14681,-61.52695,-3.53487,0.49184
529.15075,-61.52693,-3.53453,0.49179
529.15200,-61.52693,-3.53437,0.49177
529.15481,-61.52693,-3.53454,0.49179
529.15881,-61.52693,-3.53515,0.49188
529.16275,-61.52693,-3.53498,0.49186
529.16681,-61.52693,-3.53502,0.49186
529.16800,-61.52693,-3.53481,0.49183
529.17075,-61.52693,-3.53461,0.49181
529.17481,-61.52693,-3.53469,0.49182
529.17875,-61.52693,-3.53471,0.49182
529.18281,-61.52693,-3.53478,0.49183
529.18394,-61.52693,-3.53458,0.49180
529.18675,-61.52693,-3.53418,0.49174
529.19081,-61.52693,-3.53404,0.49173
529.19475,-61.52693,-3.53383,0.49170
529.19881,-61.52693,-3.53418,0.49175
529.20000,-61.52693,-3.53418,0.49174
529.20275,-61.52693,-3.53459,0.49180
529.20681,-61.52693,-3.53502,0.49186
529.21081,-61.52693,-3.53473,0.49182
529.21481,-61.52693,-3.53482,0.49183
529.21600,-61.52693,-3.53465,0.49181
529.21881,-61.52693,-3.53454,0.49180
529.22275,-61.52693,-3.53462,0.49181
529.22681,-61.52693,-3.53487,0.49184
529.23075,-61.52693,-3.53535,0.49191
529.23200,-61.52693,-3.53529,0.49190
529.23481,-61.52693,-3.53523,0.49189
529.23875,-61.52693,-3.53530,0.49190
529.24281,-61.52693,-3.53488,0.49184
529.24675,-61.52694,-3.53471,0.49182
529.24800,-61.52695,-3.53465,0.49181
529.25081,-61.52695,-3.53485,0.49184
529.25475,-61.52695,-3.53499,0.49186
529.25881,-61.52695,-3.53504,0.49186
529.26275,-61.52695,-3.53532,0.49190
529.26400,-61.52695,-3.53521,0.49189
529.26681,-61.52694,-3.53511,0.49187
529.27081,-61.52694,-3.53487,0.49184
529.27475,-61.52694,-3.53456,0.49180
529.27881,-61.52694,-3.53458,0.49180
529.27994,-61.52694,-3.53455,0.49180
529.28275,-61.52694,-3.53467,0.49181
529.28681,-61.52694,-3.53504,0.49186
529.29075,-61.52693,-3.53525,0.49189
529.29281,-61.52691,-3.53541,0.49192
529.29594,-61.52689,-3.53501,0.49186
529.29875,-61.52688,-3.53486,0.49184
529.30281,-61.52688,-3.53453,0.49179
529.30675,-61.52688,-3.53424,0.49175
529.30875,-61.52689,-3.53442,0.49178
529.30981,-61.52690,-3.53432,0.49177
529.31081,-61.52691,-3.53432,0.49176
529.31200,-61.52691,-3.53421,0.49175
529.31475,-61.52693,-3.53403,0.49172
529.31675,-61.52695,-3.53403,0.49172
529.32281,-61.52699,-3.53416,0.49174
529.32475,-61.52699,-3.53449,0.49179
529.32800,-61.52701,-3.53466,0.49181
529.33081,-61.52701,-3.53485,0.49184
529.33275,-61.52701,-3.53513,0.49188
529.33881,-61.52699,-3.53488,0.49184
529.34075,-61.52699,-3.53485,0.49184
529.34400,-61.52699,-3.53452,0.49179
529.34681,-61.52699,-3.53455,0.49180
529.34881,-61.52699,-3.53455,0.49180
529.35481,-61.52699,-3.53417,0.49174
529.35681,-61.52700,-3.53428,0.49176
529.36000,-61.52701,-3.53416,0.49174
529.36281,-61.52702,-3.53414,0.49174
529.36481,-61.52702,-3.53411,0.49173
529.36875,-61.52702,-3.53357,0.49166
529.36981,-61.52702,-3.53373,0.49168
529.37081,-61.52703,-3.53377,0.49169
529.37281,-61.52703,-3.53394,0.49171
529.37600,-61.52702,-3.53400,0.49172
529.39194,-61.52695,-3.53611,0.49201
529.40794,-61.52690,-3.53540,0.49192
529.40881,-61.52690,-3.53525,0.49189
529.40981,-61.52690,-3.53534,0.49191
529.41681,-61.52690,-3.53484,0.49184
529.41781,-61.52690,-3.53500,0.49186
529.42400,-61.52690,-3.53455,0.49180
529.42481,-61.52690,-3.53432,0.49177
529.42575,-61.52690,-3.53430,0.49176
529.43281,-61.52690,-3.53350,0.49165
529.43375,-61.52690,-3.53362,0.49167
529.44000,-61.52690,-3.53375,0.49169
529.44081,-61.52690,-3.53381,0.49169
529.44175,-61.52690,-3.53407,0.49173
529.44881,-61.52690,-3.53423,0.49175
529.44975,-61.52690,-3.53440,0.49178
529.45600,-61.52690,-3.53476,0.49183
529.45681,-61.52690,-3.53472,0.49182
529.45775,-61.52690,-3.53489,0.49184
529.46481,-61.52690,-3.53440,0.49178
529.46575,-61.52690,-3.53450,0.49179
529.47200,-61.52690,-3.53450,0.49179
529.47275,-61.52690,-3.53449,0.49179
529.47381,-61.52690,-3.53465,0.49181
529.48075,-61.52690,-3.53480,0.49183
529.48181,-61.52690,-3.53491,0.49185
529.48800,-61.52690,-3.53454,0.49180
529.48875,-61.52690,-3.53454,0.49180
529.49281,-61.52691,-3.53484,0.49184
529.49675,-61.52690,-3.53496,0.49185
529.49781,-61.52690,-3.53512,0.49188
529.50081,-61.52691,-3.53531,0.49190
529.50175,-61.52691,-3.53520,0.49189
529.50394,-61.52690,-3.53502,0.49186
529.50475,-61.52690,-3.53480,0.49183
529.50881,-61.52691,-3.53432,0.49176
529.51275,-61.52693,-3.53375,0.49169
529.51681,-61.52697,-3.53393,0.49171
529.51994,-61.52698,-3.53423,0.49175
529.52081,-61.52699,-3.53428,0.49176
529.52475,-61.52700,-3.53471,0.49182
529.52881,-61.52699,-3.53469,0.49182
529.53275,-61.52700,-3.53492,0.49185
529.53600,-61.52700,-3.53468,0.49181
529.53681,-61.52699,-3.53461,0.49180
529.54075,-61.52700,-3.53453,0.49179
529.54481,-61.52699,-3.53432,0.49176
529.54875,-61.52700,-3.53462,0.49181
529.55200,-61.52700,-3.53468,0.49181
529.55281,-61.52699,-3.53463,0.49181
529.55675,-61.52700,-3.53473,0.49182
529.56081,-61.52699,-3.53469,0.49182
529.56475,-61.52699,-3.53490,0.49185
529.56800,-61.52699,-3.53496,0.49185
529.56881,-61.52699,-3.53491,0.49185
529.57081,-61.52699,-3.53500,0.49186
529.57281,-61.52699,-3.53490,0.49185
529.57475,-61.52699,-3.53472,0.49182
529.57681,-61.52699,-3.53470,0.49182
529.57881,-61.52699,-3.53478,0.49183
529.58400,-61.52699,-3.53422,0.49175
529.58475,-61.52699,-3.53417,0.49174
529.58681,-61.52700,-3.53429,0.49176
529.59275,-61.52703,-3.53420,0.49175
529.59481,-61.52703,-3.53435,0.49177
529.60000,-61.52702,-3.53431,0.49176
529.60075,-61.52702,-3.53424,0.49175
529.60281,-61.52701,-3.53435,0.49177
529.60875,-61.52701,-3.53408,0.49173
529.61075,-61.52701,-3.53433,0.49176
529.61594,-61.52701,-3.53472,0.49182
529.61675,-61.52701,-3.53481,0.49183
529.61875,-61.52701,-3.53514,0.49188
529.62081,-61.52701,-3.53523,0.49189
529.62281,-61.52701,-3.53526,0.49189
529.62881,-61.52698,-3.53556,0.49194
529.63081,-61.52697,-3.53524,0.49189
529.63194,-61.52696,-3.53530,0.49190
529.63281,-61.52695,-3.53523,0.49189
529.63475,-61.52695,-3.53517,0.49188
529.64081,-61.52695,-3.53431,0.49176
529.64275,-61.52697,-3.53441,0.49178
529.64800,-61.52698,-3.53449,0.49179
529.66400,-61.52696,-3.53552,0.49193
529.68000,-61.52694,-3.53597,0.49199
529.69600,-61.52691,-3.53490,0.49185
529.71200,-61.52694,-3.53450,0.49179
529.72794,-61.52694,-3.53472,0.49182
529.74394,-61.52694,-3.53469,0.49182
529.76000,-61.52694,-3.53504,0.49186
529.77600,-61.52694,-3.53438,0.49177
529.79200,-61.52694,-3.53432,0.49176
529.80281,-61.52695,-3.53505,0.49187
529.80375,-61.52695,-3.53484,0.49184
529.80800,-61.52694,-3.53474,0.49182
529.81475,-61.52694,-3.53411,0.49174
529.81581,-61.52694,-3.53427,0.49176
529.81881,-61.52695,-3.53460,0.49180
529.81975,-61.52695,-3.53453,0.49179
529.82400,-61.52694,-3.53456,0.49180
529.82681,-61.52695,-3.53462,0.49181
529.82775,-61.52695,-3.53444,0.49178
529.83475,-61.52695,-3.53450,0.49179
529.83581,-61.52695,-3.53439,0.49177
529.83994,-61.52694,-3.53457,0.49180
529.84275,-61.52695,-3.53446,0.49178
529.84381,-61.52695,-3.53428,0.49176
529.84681,-61.52694,-3.53393,0.49171
529.84775,-61.52694,-3.53397,0.49172
529.85075,-61.52695,-3.53388,0.49170
529.85181,-61.52695,-3.53370,0.49168
529.85481,-61.52694,-3.53359,0.49166
529.85575,-61.52694,-3.53373,0.49168
529.85594,-61.52694,-3.53373,0.49168
529.85875,-61.52695,-3.53381,0.49169
529.85981,-61.52695,-3.53374,0.49168
529.86675,-61.52695,-3.53393,0.49171
529.86781,-61.52695,-3.53394,0.49171
529.87200,-61.52694,-3.53453,0.49179
529.87481,-61.52695,-3.53487,0.49184
529.87881,-61.52694,-3.53495,0.49185
529.88281,-61.52695,-3.53520,0.49189
529.88675,-61.52694,-3.53519,0.49188
529.88800,-61.52694,-3.53522,0.49189
529.89081,-61.52695,-3.53511,0.49187
529.89475,-61.52694,-3.53456,0.49180
529.89881,-61.52695,-3.53420,0.49175
529.89975,-61.52696,-3.53396,0.49171
529.90275,-61.52697,-3.53361,0.49166
529.90400,-61.52698,-3.53360,0.49166
529.90681,-61.52699,-3.53336,0.49163
529.91075,-61.52701,-3.53340,0.49164
529.91275,-61.52701,-3.53366,0.49167
